"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"29673",34408,6,16,2002,5,"PE","M",19,17
"29674",34410,7,13,2002,1,"PP","F",23,15
"29675",34411,7,13,2002,1,"DO","F",37,40
"29676",34412,7,13,2002,1,"PB","M",27,28
"29677",34413,7,13,2002,1,"PP","F",21,17
"29678",34414,7,13,2002,1,"PB","M",26,23
"29679",34415,7,13,2002,1,"DM","F",36,39
"29680",34416,7,13,2002,1,"PP","F",22,18
"29681",34417,7,13,2002,1,"PB","M",28,44
"29682",34418,7,13,2002,1,"DM","M",37,50
"29683",34419,7,13,2002,1,"PP","F",23,15
"29684",34420,7,13,2002,1,"PP","M",23,21
"29685",34421,7,13,2002,1,"PP","F",20,16
"29686",34422,7,13,2002,1,"PP","F",21,15
"29687",34423,7,13,2002,2,"PP","M",23,22
"29688",34424,7,13,2002,2,"PB","F",25,34
"29689",34425,7,13,2002,2,"PP","F",20,12
"29690",34426,7,13,2002,2,"PE","F",21,22
"29691",34427,7,13,2002,2,"PB","F",25,26
"29692",34428,7,13,2002,2,"DM","F",34,46
"29693",34429,7,13,2002,2,"PB","M",26,35
"29694",34430,7,13,2002,2,"PP","F",19,13
"29695",34431,7,13,2002,2,"DO","M",36,49
"29696",34432,7,13,2002,2,"PP","F",21,18
"29697",34433,7,13,2002,2,"PP","F",20,13
"29698",34434,7,13,2002,2,"PP","M",22,15
"29699",34435,7,13,2002,12,"DM","F",35,47
"29700",34436,7,13,2002,12,"DO","M",35,52
"29701",34437,7,13,2002,12,"DO","M",37,51
"29702",34439,7,13,2002,12,"PP","F",21,10
"29703",34440,7,13,2002,12,"PP","F",22,18
"29704",34441,7,13,2002,12,"PI","M",22,20
"29705",34442,7,13,2002,12,"NL","F",33,164
"29706",34443,7,13,2002,12,"PP","F",22,21
"29707",34444,7,13,2002,12,"PB","F",25,23
"29708",34445,7,13,2002,12,"PP","M",21,14
"29709",34446,7,13,2002,12,"PE","M",21,23
"29710",34447,7,13,2002,12,"PP","M",22,23
"29711",34448,7,13,2002,12,"PB","M",29,34
"29712",34449,7,13,2002,12,"DO","M",35,56
"29713",34450,7,13,2002,19,"PP","F",22,74
"29714",34451,7,13,2002,19,"PB","M",27,30
"29715",34452,7,13,2002,19,"PP","F",20,17
"29716",34453,7,13,2002,19,"PP","M",22,10
"29717",34454,7,13,2002,19,"PB","M",28,49
"29718",34455,7,13,2002,19,"PB","F",26,34
"29719",34456,7,13,2002,19,"PB","F",26,37
"29720",34457,7,13,2002,19,"OT","F",21,34
"29721",34458,7,13,2002,19,"PP","M",22,18
"29722",34459,7,13,2002,19,"PP","M",23,20
"29723",34460,7,13,2002,19,"PB","M",27,24
"29724",34461,7,13,2002,19,"PB","F",25,30
"29725",34462,7,13,2002,19,"PB","F",27,20
"29726",34463,7,13,2002,18,"PB","F",26,31
"29727",34464,7,13,2002,18,"PB","F",26,27
"29728",34465,7,13,2002,18,"PB","F",26,24
"29729",34466,7,13,2002,18,"PB","F",25,25
"29730",34468,7,13,2002,18,"PB","F",25,35
"29731",34469,7,13,2002,18,"SH","M",25,70
"29732",34470,7,13,2002,18,"PB","F",26,23
"29733",34471,7,13,2002,18,"PB","F",26,25
"29734",34472,7,13,2002,18,"PB","F",25,25
"29735",34473,7,13,2002,18,"PB","F",25,23
"29736",34474,7,13,2002,18,"PB","F",26,31
"29737",34475,7,13,2002,17,"OT","M",21,27
"29738",34476,7,13,2002,17,"PB","M",26,28
"29739",34477,7,13,2002,17,"DM","M",36,54
"29740",34478,7,13,2002,17,"PP","F",21,11
"29741",34479,7,13,2002,17,"PB","F",26,27
"29742",34480,7,13,2002,17,"DM","F",36,49
"29743",34482,7,13,2002,17,"DM","M",35,42
"29744",34483,7,13,2002,17,"PP","F",22,16
"29745",34484,7,13,2002,17,"PP","M",21,16
"29746",34485,7,13,2002,17,"PB","F",27,26
"29747",34486,7,13,2002,17,"PB","M",27,33
"29748",34487,7,13,2002,17,"PP","F",20,16
"29749",34488,7,13,2002,17,"DM","F",36,52
"29750",34489,7,13,2002,17,"PB","F",27,25
"29751",34490,7,13,2002,20,"PB","F",25,24
"29752",34491,7,13,2002,20,"PP","F",23,15
"29753",34492,7,13,2002,20,"PB","M",27,41
"29754",34493,7,13,2002,20,"PB","M",27,29
"29755",34494,7,13,2002,20,"PB","F",26,30
"29756",34496,7,13,2002,20,"PP","M",22,13
"29757",34497,7,13,2002,20,"PE","M",21,15
"29758",34498,7,13,2002,20,"PB","M",27,40
"29759",34499,7,13,2002,20,"PB","F",26,36
"29760",34500,7,13,2002,21,"PB","F",26,36
"29761",34501,7,13,2002,21,"PB","F",25,24
"29762",34502,7,13,2002,21,"PB","F",26,33
"29763",34503,7,13,2002,21,"PB","F",25,31
"29764",34504,7,13,2002,21,"PB","F",26,27
"29765",34505,7,13,2002,21,"PB","M",26,24
"29766",34506,7,13,2002,21,"PB","F",26,26
"29767",34507,7,13,2002,21,"PB","F",27,24
"29768",34509,7,13,2002,21,"PB","F",25,30
"29769",34510,7,13,2002,22,"PB","F",26,26
"29770",34511,7,13,2002,22,"PB","M",27,31
"29771",34512,7,13,2002,22,"PB","F",26,27
"29772",34513,7,13,2002,22,"PB","F",26,20
"29773",34514,7,13,2002,22,"PB","F",26,30
"29774",34515,7,13,2002,22,"PB","M",26,26
"29775",34516,7,13,2002,22,"PB","M",27,29
"29776",34517,7,13,2002,23,"RO","M",17,11
"29777",34518,7,13,2002,23,"DM","F",36,48
"29778",34519,7,13,2002,23,"PE","F",20,23
"29779",34520,7,13,2002,7,"OT","F",20,25
"29780",34521,7,13,2002,7,"PP","F",22,17
"29781",34522,7,13,2002,7,"PP","M",22,15
"29782",34523,7,13,2002,7,"PP","F",21,20
"29783",34524,7,13,2002,7,"PB","M",25,16
"29784",34525,7,13,2002,7,"PP","M",24,15
"29785",34526,7,13,2002,24,"PE","F",21,25
"29786",34527,7,13,2002,24,"PP","F",21,15
"29787",34528,7,13,2002,24,"RM","M",15,7
"29788",34529,7,13,2002,24,"NL","F",29,90
"29789",34530,7,13,2002,24,"SH","M",25,74
"29790",34532,7,14,2002,3,"PB","F",25,34
"29791",34533,7,14,2002,3,"DM","M",35,54
"29792",34534,7,14,2002,3,"PB","F",26,34
"29793",34535,7,14,2002,3,"OT","F",18,28
"29794",34536,7,14,2002,3,"PP","F",22,15
"29795",34537,7,14,2002,3,"PB","M",27,42
"29796",34538,7,14,2002,3,"OT","F",21,28
"29797",34539,7,14,2002,3,"PP","M",20,13
"29798",34540,7,14,2002,3,"PP","M",23,17
"29799",34541,7,14,2002,3,"PP","F",21,18
"29800",34542,7,14,2002,3,"PB","F",26,27
"29801",34543,7,14,2002,3,"PB","F",27,33
"29802",34544,7,14,2002,3,"PP","M",23,16
"29803",34545,7,14,2002,3,"PB","M",26,31
"29804",34546,7,14,2002,3,"PB","M",27,35
"29805",34547,7,14,2002,3,"PP","F",21,16
"29806",34548,7,14,2002,4,"PB","M",28,30
"29807",34549,7,14,2002,4,"PI","M",23,20
"29808",34550,7,14,2002,4,"PB","M",25,25
"29809",34551,7,14,2002,4,"PP","F",24,20
"29810",34552,7,14,2002,4,"DM","F",36,47
"29811",34553,7,14,2002,4,"PP","F",23,15
"29812",34554,7,14,2002,4,"PB","F",25,30
"29813",34555,7,14,2002,4,"PB","M",26,20
"29814",34556,7,14,2002,4,"DM","F",35,54
"29815",34557,7,14,2002,4,"PP","F",22,17
"29816",34558,7,14,2002,4,"PF","F",15,7
"29817",34559,7,14,2002,4,"PP","F",22,17
"29818",34560,7,14,2002,4,"PB","F",26,26
"29819",34561,7,14,2002,6,"PP","F",21,12
"29820",34562,7,14,2002,6,"PP","F",23,19
"29821",34563,7,14,2002,6,"PP","F",21,15
"29822",34564,7,14,2002,6,"PB","M",25,26
"29823",34565,7,14,2002,6,"PB","M",26,42
"29824",34566,7,14,2002,6,"PP","M",19,11
"29825",34567,7,14,2002,6,"PP","M",24,19
"29826",34568,7,14,2002,6,"PB","F",25,22
"29827",34570,7,14,2002,6,"PB","F",26,38
"29828",34571,7,14,2002,6,"DO","M",37,51
"29829",34572,7,14,2002,6,"PB","F",26,26
"29830",34573,7,14,2002,6,"DO","M",36,39
"29831",34574,7,14,2002,6,"PB","F",25,31
"29832",34576,7,14,2002,6,"PB","F",25,26
"29833",34577,7,14,2002,6,"PB","F",25,29
"29834",34578,7,14,2002,6,"PP","F",23,18
"29835",34579,7,14,2002,6,"PB","F",25,30
"29836",34580,7,14,2002,6,"PB","F",25,34
"29837",34582,7,14,2002,11,"DO","M",36,42
"29838",34583,7,14,2002,11,"PP","F",22,13
"29839",34584,7,14,2002,11,"DO","F",34,45
"29840",34585,7,14,2002,11,"DO","M",37,52
"29841",34586,7,14,2002,11,"PB","F",27,33
"29842",34587,7,14,2002,11,"DO","M",35,54
"29843",34588,7,14,2002,11,"PP","M",23,21
"29844",34589,7,14,2002,11,"PP","F",23,14
"29845",34590,7,14,2002,11,"PP","M",23,18
"29846",34591,7,14,2002,11,"PP","M",22,13
"29847",34592,7,14,2002,11,"PP","F",22,12
"29848",34593,7,14,2002,11,"DO","F",35,39
"29849",34594,7,14,2002,9,"OT","F",18,20
"29850",34595,7,14,2002,9,"PP","F",23,19
"29851",34596,7,14,2002,9,"PP","F",22,13
"29852",34597,7,14,2002,9,"PP","F",23,18
"29853",34598,7,14,2002,9,"OT","F",20,23
"29854",34599,7,14,2002,9,"PP","F",22,17
"29855",34600,7,14,2002,9,"PP","F",21,13
"29856",34601,7,14,2002,9,"DO","F",37,47
"29857",34602,7,14,2002,9,"PP","F",22,16
"29858",34603,7,14,2002,9,"DM","M",36,46
"29859",34604,7,14,2002,9,"PE","F",20,21
"29860",34605,7,14,2002,9,"DM","F",36,60
"29861",34606,7,14,2002,9,"PP","F",22,13
"29862",34607,7,14,2002,9,"OT","M",20,25
"29863",34608,7,14,2002,9,"PP","M",23,12
"29864",34609,7,14,2002,9,"DM","M",37,35
"29865",34610,7,14,2002,8,"PB","M",25,13
"29866",34611,7,14,2002,8,"DO","M",37,52
"29867",34612,7,14,2002,8,"PP","F",22,14
"29868",34613,7,14,2002,8,"DO","F",36,47
"29869",34614,7,14,2002,8,"DM","F",34,52
"29870",34615,7,14,2002,8,"PP","M",23,16
"29871",34616,7,14,2002,8,"DO","M",37,47
"29872",34617,7,14,2002,8,"OT","M",18,19
"29873",34618,7,14,2002,8,"DO","M",34,53
"29874",34619,7,14,2002,8,"PP","F",23,13
"29875",34620,7,14,2002,8,"DO","M",36,40
"29876",34621,7,14,2002,8,"PP","F",22,12
"29877",34622,7,14,2002,8,"PP","M",23,12
"29878",34623,7,14,2002,8,"PP","F",23,16
"29879",34624,7,14,2002,8,"PB","F",27,37
"29880",34625,7,14,2002,13,"OT","F",21,21
"29881",34626,7,14,2002,13,"PP","F",22,16
"29882",34627,7,14,2002,13,"PB","M",25,21
"29883",34628,7,14,2002,13,"PB","M",25,42
"29884",34629,7,14,2002,13,"PB","M",25,29
"29885",34630,7,14,2002,13,"PB","M",27,41
"29886",34631,7,14,2002,13,"PP","F",22,11
"29887",34632,7,14,2002,13,"PB","M",26,31
"29888",34633,7,14,2002,13,"PP","M",21,13
"29889",34634,7,14,2002,13,"PB","F",27,39
"29890",34635,7,14,2002,13,"PB","M",27,31
"29891",34636,7,14,2002,13,"PP","F",23,13
"29892",34637,7,14,2002,13,"PB","F",26,25
"29893",34638,7,14,2002,14,"PP","F",22,19
"29894",34639,7,14,2002,14,"DM","F",36,40
"29895",34640,7,14,2002,14,"DM","M",36,50
"29896",34641,7,14,2002,14,"PP","M",23,12
"29897",34642,7,14,2002,14,"PP","M",22,13
"29898",34644,7,14,2002,14,"DM","M",36,47
"29899",34645,7,14,2002,14,"DM","M",36,37
"29900",34646,7,14,2002,14,"PP","M",23,14
"29901",34647,7,14,2002,14,"DM","F",35,41
"29902",34648,7,14,2002,15,"PP","F",22,15
"29903",34649,7,14,2002,15,"PB","F",24,25
"29904",34650,7,14,2002,15,"PP","F",23,17
"29905",34651,7,14,2002,15,"PP","M",20,17
"29906",34652,7,14,2002,15,"PB","F",25,29
"29907",34653,7,14,2002,15,"PB","F",25,29
"29908",34654,7,14,2002,15,"DM","F",36,42
"29909",34655,7,14,2002,15,"PP","F",21,18
"29910",34656,7,14,2002,15,"PB","M",25,29
"29911",34657,7,14,2002,15,"PB","M",26,29
"29912",34658,7,14,2002,15,"SH","M",27,57
"29913",34659,7,14,2002,15,"PB","F",25,23
"29914",34660,7,14,2002,15,"PP","M",22,17
"29915",34661,7,14,2002,16,"OT","F",21,39
"29916",34662,7,14,2002,16,"PP","F",22,16
"29917",34663,7,14,2002,16,"RM","M",14,7
"29918",34665,7,14,2002,16,"PE","M",21,16
"29919",34666,7,14,2002,16,"PP","M",22,15
"29920",34667,7,14,2002,16,"DM","F",36,45
"29921",34670,9,8,2002,1,"DO","F",36,51
"29922",34671,9,8,2002,1,"PP","F",22,18
"29923",34672,9,8,2002,2,"DM","F",37,45
"29924",34674,9,8,2002,12,"PI","M",22,21
"29925",34675,9,8,2002,12,"DO","F",37,57
"29926",34676,9,8,2002,12,"DM","F",36,60
"29927",34677,9,8,2002,12,"NL","F",32,210
"29928",34678,9,8,2002,19,"PB","M",27,33
"29929",34679,9,8,2002,19,"PP","M",22,18
"29930",34680,9,8,2002,19,"PB","F",26,36
"29931",34681,9,8,2002,18,"PB","F",26,29
"29932",34682,9,8,2002,18,"PB","F",27,38
"29933",34683,9,8,2002,17,"PB","F",26,30
"29934",34685,9,8,2002,17,"DM","F",37,50
"29935",34686,9,8,2002,17,"PB","F",26,31
"29936",34687,9,8,2002,17,"DM","M",35,47
"29937",34688,9,8,2002,17,"NL","M",32,162
"29938",34689,9,8,2002,20,"PB","F",26,48
"29939",34690,9,8,2002,20,"NL","F",33,202
"29940",34691,9,8,2002,21,"PB","M",28,36
"29941",34692,9,8,2002,21,"PB","F",25,28
"29942",34693,9,8,2002,22,"PB","M",26,30
"29943",34694,9,8,2002,22,"PB","F",27,33
"29944",34695,9,8,2002,22,"PP","M",24,21
"29945",34696,9,8,2002,7,"PP","M",22,19
"29946",34697,9,8,2002,24,"PP","M",22,18
"29947",34698,9,10,2002,15,"PB","F",24,37
"29948",34700,9,10,2002,15,"OT","F",20,31
"29949",34701,9,10,2002,15,"PB","M",25,32
"29950",34702,9,10,2002,15,"PB","F",27,38
"29951",34703,9,10,2002,14,"DM","M",36,55
"29952",34704,9,10,2002,14,"DM","F",37,50
"29953",34705,9,10,2002,14,"DM","F",35,40
"29954",34706,9,10,2002,14,"PP","M",21,17
"29955",34707,9,10,2002,14,"DM","M",35,52
"29956",34709,9,10,2002,13,"PP","M",22,20
"29957",34711,9,10,2002,13,"PB","F",27,42
"29958",34712,9,10,2002,13,"OT","M",19,26
"29959",34713,9,10,2002,13,"PB","M",27,47
"29960",34714,9,10,2002,13,"DO","F",35,64
"29961",34715,9,10,2002,13,"PB","M",25,33
"29962",34716,9,10,2002,11,"DO","F",34,62
"29963",34717,9,10,2002,9,"PP","M",23,18
"29964",34718,9,10,2002,9,"PP","M",21,14
"29965",34719,9,10,2002,9,"PP","F",21,15
"29966",34720,9,10,2002,9,"PP","F",22,18
"29967",34721,9,10,2002,9,"DM","M",37,50
"29968",34722,9,10,2002,9,"DM","M",37,48
"29969",34723,9,10,2002,9,"PP","F",22,18
"29970",34724,9,10,2002,9,"PP","F",22,17
"29971",34726,9,10,2002,8,"PP","M",21,13
"29972",34727,9,10,2002,8,"PP","M",21,19
"29973",34728,9,10,2002,8,"PP","F",22,19
"29974",34729,9,10,2002,8,"PB","F",27,37
"29975",34730,9,10,2002,8,"DM","M",38,45
"29976",34731,9,10,2002,8,"OT","M",20,11
"29977",34732,9,10,2002,8,"DO","F",37,51
"29978",34733,9,10,2002,3,"PB","F",27,46
"29979",34734,9,10,2002,3,"PB","M",28,45
"29980",34735,9,10,2002,3,"PP","M",21,13
"29981",34736,9,10,2002,3,"PP","F",22,18
"29982",34738,9,10,2002,4,"PB","F",25,29
"29983",34739,9,10,2002,4,"PP","M",21,15
"29984",34740,9,10,2002,4,"DO","F",37,57
"29985",34741,9,10,2002,4,"DO","M",36,53
"29986",34742,9,10,2002,4,"PP","F",21,17
"29987",34743,9,10,2002,6,"PB","F",25,31
"29988",34744,9,10,2002,6,"PP","F",21,17
"29989",34745,9,10,2002,6,"PB","F",27,36
"29990",34746,9,10,2002,6,"PB","M",26,35
"29991",34747,9,10,2002,6,"PP","F",21,20
"29992",34748,9,10,2002,6,"PB","F",27,36
"29993",34750,9,10,2002,16,"PP","M",23,19
"29994",34751,9,10,2002,16,"PB","F",25,31
"29995",34752,9,10,2002,16,"OT","M",20,15
"29996",34753,9,10,2002,16,"PB","M",27,36
"29997",34754,9,10,2002,16,"OT","F",20,25
"29998",34758,10,5,2002,1,"DO","M",32,40
"29999",34759,10,5,2002,1,"PB","M",28,35
"30000",34760,10,5,2002,1,"PB","F",26,12
"30001",34761,10,5,2002,1,"PP","F",22,10
"30002",34762,10,5,2002,1,"PP","F",23,17
"30003",34763,10,5,2002,1,"PP","F",22,18
"30004",34764,10,5,2002,1,"PB","F",23,26
"30005",34765,10,5,2002,1,"PP","F",23,18
"30006",34766,10,5,2002,1,"PP","F",20,15
"30007",34767,10,5,2002,1,"PP","F",23,22
"30008",34768,10,5,2002,1,"PP","F",23,20
"30009",34769,10,5,2002,1,"PP","F",22,16
"30010",34770,10,5,2002,1,"DO","M",35,51
"30011",34771,10,5,2002,1,"PP","F",21,17
"30012",34772,10,5,2002,1,"PB","F",25,28
"30013",34773,10,5,2002,2,"PP","F",22,16
"30014",34774,10,5,2002,2,"PP","F",20,18
"30015",34775,10,5,2002,2,"PB","F",26,21
"30016",34776,10,5,2002,2,"PB","F",26,27
"30017",34777,10,5,2002,2,"PB","M",27,42
"30018",34778,10,5,2002,2,"PB","F",26,27
"30019",34779,10,5,2002,2,"OL","M",20,27
"30020",34780,10,5,2002,2,"PB","M",26,38
"30021",34782,10,5,2002,2,"PB","M",27,40
"30022",34783,10,5,2002,2,"NL","M",36,226
"30023",34785,10,5,2002,17,"PB","M",26,32
"30024",34786,10,5,2002,17,"PB","F",27,39
"30025",34787,10,5,2002,17,"PB","F",26,29
"30026",34788,10,5,2002,17,"PP","F",22,15
"30027",34791,10,5,2002,17,"DM","M",34,20
"30028",34792,10,5,2002,17,"DM","F",35,54
"30029",34793,10,5,2002,17,"DM","F",35,50
"30030",34794,10,5,2002,17,"PP","M",21,16
"30031",34795,10,5,2002,17,"PP","F",21,15
"30032",34796,10,5,2002,17,"NL","M",34,200
"30033",34797,10,5,2002,18,"PB","M",27,55
"30034",34798,10,5,2002,18,"PB","F",25,34
"30035",34799,10,5,2002,18,"PB","F",26,29
"30036",34800,10,5,2002,18,"PB","F",26,33
"30037",34801,10,5,2002,18,"PB","F",25,29
"30038",34802,10,5,2002,18,"PB","F",26,31
"30039",34803,10,5,2002,18,"PB","F",25,30
"30040",34804,10,5,2002,18,"PB","F",25,31
"30041",34805,10,5,2002,18,"PB","F",25,30
"30042",34806,10,5,2002,18,"PB","F",25,29
"30043",34807,10,5,2002,18,"PB","F",27,32
"30044",34808,10,5,2002,18,"PB","F",24,27
"30045",34809,10,5,2002,19,"OT","F",20,30
"30046",34810,10,5,2002,19,"PE","F",22,25
"30047",34811,10,5,2002,19,"PB","F",23,21
"30048",34812,10,5,2002,19,"PB","F",26,35
"30049",34813,10,5,2002,19,"PP","F",21,17
"30050",34814,10,5,2002,19,"PP","M",22,15
"30051",34815,10,5,2002,19,"PB","F",25,35
"30052",34816,10,5,2002,19,"PB","M",26,40
"30053",34817,10,5,2002,12,"PP","F",21,13
"30054",34818,10,5,2002,12,"OT","M",20,22
"30055",34819,10,5,2002,12,"DO","F",37,54
"30056",34820,10,5,2002,12,"PP","F",22,17
"30057",34821,10,5,2002,12,"PB","F",27,26
"30058",34822,10,5,2002,12,"DM","M",36,49
"30059",34823,10,5,2002,12,"DO","F",36,57
"30060",34824,10,5,2002,12,"PP","M",22,15
"30061",34825,10,5,2002,12,"PP","F",21,15
"30062",34826,10,5,2002,12,"DM","F",35,50
"30063",34827,10,5,2002,12,"NL","F",30,200
"30064",34828,10,5,2002,22,"PB","F",27,36
"30065",34829,10,5,2002,22,"PB","M",27,36
"30066",34830,10,5,2002,22,"PB","F",26,29
"30067",34831,10,5,2002,22,"PB","F",25,32
"30068",34832,10,5,2002,22,"PB","F",25,24
"30069",34833,10,5,2002,22,"PB","F",25,30
"30070",34834,10,5,2002,22,"PP","F",24,16
"30071",34835,10,5,2002,22,"DM","M",36,57
"30072",34836,10,5,2002,22,"PB","F",26,30
"30073",34838,10,5,2002,21,"PB","F",26,36
"30074",34839,10,5,2002,21,"PB","F",27,33
"30075",34840,10,5,2002,21,"PB","M",28,42
"30076",34841,10,5,2002,21,"PB","M",25,43
"30077",34842,10,5,2002,21,"PB","F",25,26
"30078",34843,10,5,2002,21,"PB","F",27,32
"30079",34844,10,5,2002,21,"PB","M",26,43
"30080",34845,10,5,2002,21,"PB","F",25,31
"30081",34846,10,5,2002,21,"PB","F",26,29
"30082",34847,10,5,2002,21,"PB","M",26,40
"30083",34848,10,5,2002,21,"PB","F",26,35
"30084",34849,10,5,2002,21,"PB","F",26,28
"30085",34850,10,5,2002,21,"PB","M",26,32
"30086",34852,10,5,2002,20,"PB","F",26,30
"30087",34854,10,5,2002,20,"PB","M",26,45
"30088",34855,10,5,2002,20,"DM","M",37,36
"30089",34856,10,5,2002,20,"PB","M",27,45
"30090",34857,10,5,2002,20,"PB","F",26,31
"30091",34858,10,5,2002,20,"PB","F",25,36
"30092",34859,10,5,2002,20,"PB","M",26,48
"30093",34860,10,5,2002,20,"NL","F",32,190
"30094",34861,10,5,2002,7,"PP","M",22,19
"30095",34862,10,5,2002,7,"PP","M",24,17
"30096",34863,10,5,2002,23,"DM","M",34,55
"30097",34864,10,5,2002,24,"NL","M",28,194
"30098",34865,10,5,2002,24,"PE","F",20,23
"30099",34866,10,5,2002,24,"PE","M",19,20
"30100",34867,10,6,2002,3,"PB","M",27,40
"30101",34868,10,6,2002,3,"PB","M",28,48
"30102",34869,10,6,2002,3,"PB","F",26,32
"30103",34870,10,6,2002,3,"PB","F",26,36
"30104",34871,10,6,2002,3,"PB","F",26,34
"30105",34872,10,6,2002,3,"OL","M",20,24
"30106",34873,10,6,2002,3,"PB","F",25,33
"30107",34874,10,6,2002,3,"PB","F",25,15
"30108",34875,10,6,2002,3,"PB","M",26,39
"30109",34876,10,6,2002,3,"PP","M",22,17
"30110",34877,10,6,2002,3,"PP","M",21,13
"30111",34878,10,6,2002,3,"PB","M",27,44
"30112",34879,10,6,2002,3,"PB","F",26,17
"30113",34880,10,6,2002,4,"PB","F",24,28
"30114",34881,10,6,2002,4,"PP","M",21,13
"30115",34882,10,6,2002,4,"PF","F",15,10
"30116",34883,10,6,2002,4,"PP","F",21,17
"30117",34884,10,6,2002,4,"PB","M",28,43
"30118",34885,10,6,2002,4,"PB","F",27,25
"30119",34886,10,6,2002,4,"PP","M",22,19
"30120",34887,10,6,2002,6,"PB","F",26,28
"30121",34888,10,6,2002,6,"PP","M",22,17
"30122",34889,10,6,2002,6,"PB","F",26,35
"30123",34890,10,6,2002,6,"DO","F",35,48
"30124",34891,10,6,2002,6,"PP","F",21,20
"30125",34892,10,6,2002,6,"PP","M",20,15
"30126",34893,10,6,2002,6,"PB","F",25,21
"30127",34894,10,6,2002,6,"PB","M",26,39
"30128",34895,10,6,2002,6,"PB","F",25,26
"30129",34896,10,6,2002,6,"PB","F",25,29
"30130",34897,10,6,2002,6,"PB","M",26,41
"30131",34898,10,6,2002,6,"PB","F",26,30
"30132",34899,10,6,2002,6,"PB","M",26,31
"30133",34900,10,6,2002,6,"PB","F",26,36
"30134",34901,10,6,2002,11,"PB","F",26,34
"30135",34902,10,6,2002,11,"PP","F",21,19
"30136",34903,10,6,2002,11,"OT","F",20,33
"30137",34904,10,6,2002,11,"PP","F",21,16
"30138",34905,10,6,2002,11,"DO","M",32,32
"30139",34906,10,6,2002,11,"DO","F",34,50
"30140",34907,10,6,2002,9,"DM","M",38,50
"30141",34908,10,6,2002,9,"PB","M",27,42
"30142",34909,10,6,2002,9,"OT","M",21,24
"30143",34910,10,6,2002,9,"DM","F",35,41
"30144",34911,10,6,2002,9,"PP","M",22,20
"30145",34912,10,6,2002,9,"DM","M",38,51
"30146",34913,10,6,2002,9,"PP","M",21,15
"30147",34914,10,6,2002,9,"PP","F",21,17
"30148",34915,10,6,2002,9,"PP","F",21,17
"30149",34916,10,6,2002,9,"DM","M",36,50
"30150",34917,10,6,2002,8,"DO","M",33,61
"30151",34918,10,6,2002,8,"PB","F",26,36
"30152",34919,10,6,2002,8,"OT","F",20,23
"30153",34920,10,6,2002,8,"PP","F",21,19
"30154",34921,10,6,2002,8,"PP","M",23,18
"30155",34922,10,6,2002,8,"DO","F",37,56
"30156",34923,10,6,2002,8,"PP","F",21,14
"30157",34924,10,6,2002,8,"DO","M",38,60
"30158",34925,10,6,2002,8,"PP","M",21,16
"30159",34926,10,6,2002,15,"DM","F",36,46
"30160",34928,10,6,2002,15,"PB","F",26,22
"30161",34929,10,6,2002,15,"PB","F",26,32
"30162",34931,10,6,2002,15,"PB","F",26,31
"30163",34932,10,6,2002,15,"PB","F",27,33
"30164",34933,10,6,2002,15,"PP","F",21,16
"30165",34934,10,6,2002,15,"PB","F",26,27
"30166",34935,10,6,2002,15,"PB","M",26,35
"30167",34936,10,6,2002,15,"DM","M",37,45
"30168",34937,10,6,2002,15,"PE","F",19,28
"30169",34938,10,6,2002,15,"PP","F",23,19
"30170",34939,10,6,2002,14,"DM","F",33,44
"30171",34940,10,6,2002,14,"DM","M",34,52
"30172",34941,10,6,2002,14,"DM","M",34,54
"30173",34942,10,6,2002,14,"DM","M",35,55
"30174",34943,10,6,2002,14,"DM","M",35,33
"30175",34944,10,6,2002,14,"DM","M",38,52
"30176",34945,10,6,2002,14,"DM","M",35,32
"30177",34946,10,6,2002,14,"OT","M",18,19
"30178",34947,10,6,2002,14,"PP","M",21,17
"30179",34948,10,6,2002,14,"PP","M",21,16
"30180",34949,10,6,2002,14,"PP","M",22,17
"30181",34950,10,6,2002,14,"DM","F",35,43
"30182",34952,10,6,2002,14,"DM","F",35,46
"30183",34953,10,6,2002,13,"PB","F",27,27
"30184",34954,10,6,2002,13,"PB","M",26,43
"30185",34955,10,6,2002,13,"PB","F",26,29
"30186",34956,10,6,2002,13,"PB","F",27,42
"30187",34957,10,6,2002,13,"PB","M",26,34
"30188",34958,10,6,2002,13,"DO","M",39,60
"30189",34959,10,6,2002,13,"PB","M",28,47
"30190",34960,10,6,2002,13,"PB","F",26,32
"30191",34961,10,6,2002,13,"DO","F",34,64
"30192",34962,10,6,2002,13,"PP","F",21,18
"30193",34963,10,6,2002,16,"PP","M",21,20
"30194",34964,10,6,2002,16,"OT","M",18,22
"30195",34965,10,6,2002,16,"PP","M",22,20
"30196",34966,10,6,2002,16,"PB","M",26,35
"30197",34968,10,6,2002,5,"PP","F",22,14
"30198",34969,10,6,2002,5,"PE","F",16,24
"30199",34971,11,9,2002,1,"PB","M",27,45
"30200",34972,11,9,2002,1,"PP","F",22,18
"30201",34973,11,9,2002,1,"PP","M",22,17
"30202",34974,11,9,2002,1,"OT","F",20,28
"30203",34975,11,9,2002,1,"PP","F",22,18
"30204",34976,11,9,2002,1,"PP","F",23,16
"30205",34977,11,9,2002,1,"PP","M",22,16
"30206",34978,11,9,2002,1,"PB","F",27,31
"30207",34979,11,9,2002,1,"PP","F",23,18
"30208",34980,11,9,2002,1,"OT","M",20,23
"30209",34981,11,9,2002,1,"DO","M",32,51
