stud.id,semester,major,minor,math_score,statistics_score,math_grade,statistics_grade
461633,3rd,Biology,Economics and Finance,81,85,g. 10,g. 10
491376,3rd,Biology,Environmental Sciences,82,83,g. 10,g. 10
277178,5th,Mathematics and Statistics,Environmental Sciences,88,89,g. 10,g. 10
681278,3rd,Political Science,Economics and Finance,55,52,g. 02,g. 02
470826,4th,Mathematics and Statistics,Biology,89,94,g. 10,g. 10
743110,>6th,Economics and Finance,Environmental Sciences,69,63,g. 04,g. 04
909911,6th,Mathematics and Statistics,Social Sciences,92,94,g. 12,g. 12
586568,3rd,Economics and Finance,Environmental Sciences,66,71,g. 04,g. 04
565984,3rd,Social Sciences,Political Science,43,48,g. 00,g. 00
443579,3rd,Biology,Environmental Sciences,80,75,g. 10,g. 12
840940,4th,Environmental Sciences,Social Sciences,74,70,g. 07,g. 07
359802,3rd,Political Science,Environmental Sciences,59,53,g. 02,g. 02
672811,3rd,Economics and Finance,Political Science,64,64,g. 04,g. 04
802382,3rd,Political Science,Mathematics and Statistics,54,58,g. 02,g. 02
139531,4th,Economics and Finance,Mathematics and Statistics,66,66,g. 04,g. 04
962238,5th,Political Science,Social Sciences,55,56,g. 02,g. 02
672951,4th,Biology,Political Science,81,90,g. 10,g. 10
675685,4th,Political Science,Social Sciences,55,57,g. 02,g. 02
385345,3rd,Economics and Finance,Mathematics and Statistics,64,68,g. 04,g. 04
541717,6th,Environmental Sciences,Economics and Finance,72,71,g. 07,g. 07
337569,5th,Biology,Political Science,76,78,g. 07,g. 07
244828,>6th,Political Science,Social Sciences,58,57,g. 02,g. 02
121691,3rd,Political Science,Economics and Finance,58,54,g. 02,g. 02
651490,4th,Social Sciences,Mathematics and Statistics,47,49,g. 00,g. 00
693639,3rd,Economics and Finance,Biology,75,57,g. 07,g. 12
412771,3rd,Social Sciences,Political Science,42,46,g. 00,g. 00
170211,3rd,Political Science,Biology,54,59,g. 02,g. 02
352008,3rd,Economics and Finance,Social Sciences,64,66,g. 04,g. 04
549863,6th,Environmental Sciences,Biology,67,76,g. 04,g. 04
345848,4th,Biology,Political Science,86,79,g. 10,g. 12
527383,3rd,Environmental Sciences,Economics and Finance,73,65,g. 07,g. 12
749240,4th,Political Science,Economics and Finance,55,49,g. 02,g. 12
586192,4th,Economics and Finance,Environmental Sciences,66,62,g. 04,g. 04
282449,6th,Environmental Sciences,Political Science,69,73,g. 04,g. 04
576893,5th,Mathematics and Statistics,Political Science,87,89,g. 10,g. 10
149658,5th,Biology,Political Science,72,86,g. 07,g. 07
379692,3rd,Mathematics and Statistics,Economics and Finance,89,88,g. 10,g. 10
597587,3rd,Mathematics and Statistics,Environmental Sciences,87,91,g. 10,g. 10
766316,4th,Environmental Sciences,Mathematics and Statistics,72,71,g. 07,g. 07
403046,5th,Environmental Sciences,Mathematics and Statistics,76,76,g. 07,g. 07
185732,3rd,Environmental Sciences,Political Science,59,70,g. 02,g. 02
408911,>6th,Environmental Sciences,Mathematics and Statistics,66,76,g. 04,g. 04
199577,3rd,Biology,Mathematics and Statistics,78,75,g. 07,g. 07
360184,6th,Biology,Economics and Finance,81,72,g. 10,g. 12
963564,4th,Environmental Sciences,Biology,75,64,g. 07,g. 12
952588,4th,Economics and Finance,Mathematics and Statistics,59,72,g. 02,g. 02
257679,4th,Biology,Political Science,77,81,g. 07,g. 07
948103,3rd,Biology,Political Science,77,74,g. 07,g. 07
241594,>6th,Biology,Mathematics and Statistics,71,74,g. 07,g. 07
816506,4th,Environmental Sciences,Social Sciences,68,71,g. 04,g. 04
653787,>6th,Mathematics and Statistics,Environmental Sciences,96,93,g. 12,g. 12
591911,3rd,Economics and Finance,Environmental Sciences,61,72,g. 04,g. 04
688731,3rd,Biology,Environmental Sciences,80,80,g. 10,g. 10
807524,4th,Biology,Economics and Finance,73,75,g. 07,g. 07
113375,5th,Mathematics and Statistics,Environmental Sciences,91,86,g. 12,g. 12
550701,3rd,Environmental Sciences,Political Science,67,78,g. 04,g. 04
944919,4th,Political Science,Social Sciences,52,57,g. 02,g. 02
363192,4th,Biology,Political Science,85,85,g. 10,g. 10
230192,4th,Social Sciences,Political Science,43,44,g. 00,g. 00
149982,>6th,Environmental Sciences,Economics and Finance,72,67,g. 07,g. 12
574333,4th,Environmental Sciences,Mathematics and Statistics,67,76,g. 04,g. 04
711273,5th,Political Science,Economics and Finance,43,52,g. 00,g. 00
819948,3rd,Economics and Finance,Political Science,54,73,g. 02,g. 02
816777,6th,Biology,Social Sciences,76,71,g. 07,g. 07
270725,3rd,Biology,Environmental Sciences,83,83,g. 10,g. 10
649614,5th,Social Sciences,Biology,48,43,g. 00,g. 00
322064,>6th,Economics and Finance,Biology,56,80,g. 02,g. 02
504787,4th,Biology,Economics and Finance,73,84,g. 07,g. 07
761675,3rd,Economics and Finance,Social Sciences,63,75,g. 04,g. 04
733911,3rd,Political Science,Biology,51,52,g. 02,g. 02
457024,3rd,Social Sciences,Political Science,43,44,g. 00,g. 00
311890,3rd,Mathematics and Statistics,Economics and Finance,87,95,g. 10,g. 10
762975,4th,Social Sciences,Biology,53,51,g. 02,g. 02
849498,6th,Political Science,Mathematics and Statistics,62,53,g. 04,g. 12
395171,3rd,Environmental Sciences,Political Science,69,64,g. 04,g. 04
908335,4th,Social Sciences,Political Science,47,45,g. 00,g. 00
606478,5th,Economics and Finance,Environmental Sciences,74,74,g. 07,g. 07
571087,3rd,Mathematics and Statistics,Political Science,86,93,g. 10,g. 10
555618,3rd,Mathematics and Statistics,Environmental Sciences,81,91,g. 10,g. 10
449545,4th,Environmental Sciences,Mathematics and Statistics,76,67,g. 07,g. 12
650406,5th,Economics and Finance,Political Science,61,67,g. 04,g. 04
490684,5th,Economics and Finance,Social Sciences,68,73,g. 04,g. 04
622310,4th,Biology,Economics and Finance,78,81,g. 07,g. 07
602108,4th,Social Sciences,Mathematics and Statistics,55,44,g. 02,g. 12
918070,4th,Social Sciences,Environmental Sciences,46,32,g. 00,g. 00
346434,5th,Economics and Finance,Political Science,68,66,g. 04,g. 04
157909,3rd,Environmental Sciences,Economics and Finance,77,76,g. 07,g. 07
211663,3rd,Environmental Sciences,Biology,70,77,g. 07,g. 07
862703,5th,Political Science,Biology,53,59,g. 02,g. 02
242874,>6th,Political Science,Mathematics and Statistics,58,56,g. 02,g. 02
308417,3rd,Environmental Sciences,Economics and Finance,75,74,g. 07,g. 07
466064,4th,Environmental Sciences,Biology,70,79,g. 07,g. 07
869741,5th,Mathematics and Statistics,Economics and Finance,85,95,g. 10,g. 10
788279,3rd,Mathematics and Statistics,Economics and Finance,91,97,g. 12,g. 12
709085,5th,Social Sciences,Economics and Finance,48,40,g. 00,g. 00
507543,3rd,Mathematics and Statistics,Environmental Sciences,91,96,g. 12,g. 12
599603,6th,Political Science,Economics and Finance,51,58,g. 02,g. 02
977571,3rd,Social Sciences,Economics and Finance,45,37,g. 00,g. 00
178372,4th,Biology,Environmental Sciences,75,82,g. 07,g. 07
962984,5th,Economics and Finance,Environmental Sciences,57,66,g. 02,g. 02
848684,5th,Environmental Sciences,Biology,67,69,g. 04,g. 04
606440,4th,Economics and Finance,Social Sciences,66,64,g. 04,g. 04
887545,3rd,Political Science,Economics and Finance,62,53,g. 04,g. 12
978178,4th,Social Sciences,Environmental Sciences,47,41,g. 00,g. 00
397784,3rd,Economics and Finance,Social Sciences,68,76,g. 04,g. 04
969621,5th,Social Sciences,Economics and Finance,49,46,g. 00,g. 00
201952,3rd,Economics and Finance,Social Sciences,68,64,g. 04,g. 04
183618,6th,Biology,Economics and Finance,82,77,g. 10,g. 12
935907,4th,Biology,Environmental Sciences,75,77,g. 07,g. 07
348200,4th,Mathematics and Statistics,Economics and Finance,87,96,g. 10,g. 10
141816,3rd,Biology,Economics and Finance,70,72,g. 07,g. 07
394865,>6th,Mathematics and Statistics,Biology,89,90,g. 10,g. 10
169358,3rd,Political Science,Social Sciences,53,51,g. 02,g. 02
178113,4th,Biology,Economics and Finance,74,85,g. 07,g. 07
504695,5th,Social Sciences,Environmental Sciences,38,40,g. 00,g. 00
443290,3rd,Economics and Finance,Political Science,69,72,g. 04,g. 04
631769,3rd,Environmental Sciences,Mathematics and Statistics,72,76,g. 07,g. 07
725129,5th,Political Science,Economics and Finance,51,54,g. 02,g. 02
438495,3rd,Environmental Sciences,Economics and Finance,74,79,g. 07,g. 07
712785,6th,Mathematics and Statistics,Social Sciences,88,83,g. 10,g. 10
593670,>6th,Political Science,Economics and Finance,56,50,g. 02,g. 02
205955,4th,Political Science,Economics and Finance,62,58,g. 04,g. 12
815796,>6th,Environmental Sciences,Political Science,72,86,g. 07,g. 07
569582,4th,Environmental Sciences,Economics and Finance,66,74,g. 04,g. 04
141338,3rd,Political Science,Mathematics and Statistics,62,57,g. 04,g. 12
349393,5th,Biology,Mathematics and Statistics,75,83,g. 07,g. 07
647319,4th,Biology,Economics and Finance,75,74,g. 07,g. 07
928592,4th,Economics and Finance,Political Science,64,68,g. 04,g. 04
395089,4th,Biology,Political Science,80,73,g. 10,g. 12
137980,5th,Environmental Sciences,Political Science,67,70,g. 04,g. 04
397636,6th,Mathematics and Statistics,Economics and Finance,88,92,g. 10,g. 10
867829,>6th,Political Science,Environmental Sciences,53,60,g. 02,g. 02
148931,4th,Biology,Economics and Finance,73,80,g. 07,g. 07
155186,6th,Biology,Mathematics and Statistics,77,80,g. 07,g. 07
562230,3rd,Political Science,Economics and Finance,62,62,g. 04,g. 04
122485,6th,Political Science,Biology,59,55,g. 02,g. 02
948641,>6th,Environmental Sciences,Biology,72,74,g. 07,g. 07
876160,6th,Political Science,Biology,55,62,g. 02,g. 02
293590,3rd,Political Science,Biology,60,57,g. 04,g. 12
256884,>6th,Environmental Sciences,Biology,75,72,g. 07,g. 07
386171,4th,Biology,Mathematics and Statistics,74,84,g. 07,g. 07
167174,5th,Mathematics and Statistics,Social Sciences,92,94,g. 12,g. 12
303965,6th,Biology,Mathematics and Statistics,78,82,g. 07,g. 07
510347,5th,Environmental Sciences,Political Science,68,78,g. 04,g. 04
336485,5th,Environmental Sciences,Economics and Finance,70,74,g. 07,g. 07
434556,4th,Political Science,Economics and Finance,64,63,g. 04,g. 04
585068,5th,Political Science,Economics and Finance,54,56,g. 02,g. 02
838916,4th,Economics and Finance,Political Science,71,70,g. 07,g. 07
412393,3rd,Biology,Mathematics and Statistics,80,84,g. 10,g. 10
956590,4th,Biology,Economics and Finance,72,79,g. 07,g. 07
870018,3rd,Environmental Sciences,Mathematics and Statistics,75,72,g. 07,g. 07
378622,5th,Environmental Sciences,Mathematics and Statistics,72,71,g. 07,g. 07
122263,3rd,Environmental Sciences,Mathematics and Statistics,70,73,g. 07,g. 07
160166,6th,Biology,Mathematics and Statistics,81,76,g. 10,g. 12
464629,5th,Political Science,Economics and Finance,52,65,g. 02,g. 02
320527,3rd,Environmental Sciences,Biology,72,79,g. 07,g. 07
766248,3rd,Economics and Finance,Political Science,66,72,g. 04,g. 04
300124,>6th,Biology,Social Sciences,71,76,g. 07,g. 07
958085,3rd,Environmental Sciences,Economics and Finance,75,68,g. 07,g. 12
700394,3rd,Environmental Sciences,Biology,77,84,g. 07,g. 07
456610,4th,Biology,Social Sciences,78,84,g. 07,g. 07
285174,3rd,Biology,Environmental Sciences,75,80,g. 07,g. 07
953150,5th,Economics and Finance,Environmental Sciences,71,64,g. 07,g. 12
313569,3rd,Biology,Mathematics and Statistics,78,73,g. 07,g. 07
883146,4th,Political Science,Environmental Sciences,51,60,g. 02,g. 02
901338,5th,Political Science,Social Sciences,64,54,g. 04,g. 12
379639,3rd,Biology,Economics and Finance,77,83,g. 07,g. 07
444615,4th,Social Sciences,Political Science,33,50,g. 00,g. 00
863654,3rd,Political Science,Environmental Sciences,57,55,g. 02,g. 02
127329,>6th,Economics and Finance,Social Sciences,71,73,g. 07,g. 07
527542,3rd,Social Sciences,Economics and Finance,39,43,g. 00,g. 00
187942,5th,Mathematics and Statistics,Biology,84,90,g. 10,g. 10
906044,4th,Environmental Sciences,Biology,65,76,g. 04,g. 04
751742,6th,Environmental Sciences,Mathematics and Statistics,69,80,g. 04,g. 04
194191,3rd,Mathematics and Statistics,Social Sciences,90,90,g. 12,g. 12
734224,3rd,Political Science,Social Sciences,58,56,g. 02,g. 02
456295,3rd,Political Science,Social Sciences,59,53,g. 02,g. 02
599891,5th,Economics and Finance,Environmental Sciences,71,61,g. 07,g. 12
787350,6th,Political Science,Environmental Sciences,52,65,g. 02,g. 02
326230,4th,Political Science,Environmental Sciences,56,57,g. 02,g. 02
977913,6th,Environmental Sciences,Economics and Finance,73,74,g. 07,g. 07
431419,6th,Economics and Finance,Political Science,68,67,g. 04,g. 04
330295,4th,Environmental Sciences,Mathematics and Statistics,62,68,g. 04,g. 04
884428,3rd,Biology,Social Sciences,78,81,g. 07,g. 07
523453,5th,Mathematics and Statistics,Social Sciences,87,94,g. 10,g. 10
355299,4th,Political Science,Economics and Finance,56,50,g. 02,g. 02
203539,3rd,Biology,Social Sciences,76,77,g. 07,g. 07
713533,3rd,Social Sciences,Biology,49,45,g. 00,g. 00
489580,5th,Mathematics and Statistics,Social Sciences,91,92,g. 12,g. 12
836081,3rd,Environmental Sciences,Biology,75,65,g. 07,g. 12
276421,4th,Mathematics and Statistics,Environmental Sciences,88,93,g. 10,g. 10
504895,3rd,Economics and Finance,Political Science,69,67,g. 04,g. 04
783969,4th,Mathematics and Statistics,Economics and Finance,89,93,g. 10,g. 10
239313,5th,Political Science,Environmental Sciences,62,58,g. 04,g. 12
477449,3rd,Biology,Economics and Finance,73,79,g. 07,g. 07
118214,4th,Biology,Political Science,65,77,g. 04,g. 04
760133,>6th,Biology,Economics and Finance,81,74,g. 10,g. 12
841869,6th,Mathematics and Statistics,Social Sciences,84,89,g. 10,g. 10
308011,4th,Biology,Economics and Finance,76,73,g. 07,g. 07
178643,4th,Social Sciences,Economics and Finance,42,42,g. 00,g. 00
748859,>6th,Biology,Political Science,79,77,g. 07,g. 07
127622,4th,Political Science,Biology,57,54,g. 02,g. 02
605405,6th,Environmental Sciences,Mathematics and Statistics,72,78,g. 07,g. 07
467783,4th,Biology,Economics and Finance,77,81,g. 07,g. 07
917243,4th,Political Science,Mathematics and Statistics,52,56,g. 02,g. 02
433714,>6th,Biology,Economics and Finance,77,80,g. 07,g. 07
761831,3rd,Social Sciences,Economics and Finance,49,48,g. 00,g. 00
733312,6th,Social Sciences,Environmental Sciences,45,33,g. 00,g. 00
796131,5th,Political Science,Environmental Sciences,56,51,g. 02,g. 02
442451,6th,Mathematics and Statistics,Biology,90,94,g. 12,g. 12
812904,5th,Political Science,Social Sciences,51,58,g. 02,g. 02
513935,3rd,Social Sciences,Economics and Finance,46,35,g. 00,g. 00
547259,5th,Mathematics and Statistics,Economics and Finance,90,90,g. 12,g. 12
571614,3rd,Economics and Finance,Biology,63,62,g. 04,g. 04
704585,5th,Political Science,Mathematics and Statistics,57,53,g. 02,g. 02
752841,3rd,Biology,Environmental Sciences,78,79,g. 07,g. 07
786276,4th,Social Sciences,Mathematics and Statistics,42,37,g. 00,g. 00
646812,6th,Social Sciences,Environmental Sciences,52,54,g. 02,g. 02
744223,3rd,Mathematics and Statistics,Political Science,91,90,g. 12,g. 12
525752,>6th,Environmental Sciences,Mathematics and Statistics,75,65,g. 07,g. 12
162614,5th,Social Sciences,Economics and Finance,38,48,g. 00,g. 00
650872,3rd,Political Science,Social Sciences,59,54,g. 02,g. 02
149164,>6th,Mathematics and Statistics,Biology,85,92,g. 10,g. 10
183719,3rd,Environmental Sciences,Social Sciences,70,78,g. 07,g. 07
880071,4th,Political Science,Social Sciences,54,48,g. 02,g. 12
452805,4th,Environmental Sciences,Social Sciences,73,80,g. 07,g. 07
117944,6th,Economics and Finance,Biology,72,71,g. 07,g. 07
755136,3rd,Economics and Finance,Environmental Sciences,62,64,g. 04,g. 04
168315,3rd,Biology,Environmental Sciences,68,77,g. 04,g. 04
255007,4th,Environmental Sciences,Economics and Finance,67,76,g. 04,g. 04
477056,4th,Biology,Economics and Finance,77,77,g. 07,g. 07
706607,4th,Biology,Social Sciences,75,80,g. 07,g. 07
206879,4th,Mathematics and Statistics,Social Sciences,88,94,g. 10,g. 10
913337,5th,Economics and Finance,Biology,63,76,g. 04,g. 04
355779,4th,Economics and Finance,Mathematics and Statistics,66,68,g. 04,g. 04
471900,4th,Environmental Sciences,Social Sciences,78,75,g. 07,g. 07
617210,5th,Environmental Sciences,Biology,76,82,g. 07,g. 07
857183,4th,Social Sciences,Mathematics and Statistics,47,55,g. 00,g. 00
254608,>6th,Mathematics and Statistics,Social Sciences,89,96,g. 10,g. 10
648615,4th,Biology,Political Science,85,86,g. 10,g. 10
913650,6th,Environmental Sciences,Biology,80,66,g. 10,g. 12
621779,3rd,Economics and Finance,Mathematics and Statistics,69,66,g. 04,g. 04
455747,3rd,Economics and Finance,Environmental Sciences,70,65,g. 07,g. 12
351310,5th,Environmental Sciences,Political Science,74,72,g. 07,g. 07
580247,>6th,Social Sciences,Environmental Sciences,39,49,g. 00,g. 00
361363,5th,Mathematics and Statistics,Environmental Sciences,87,89,g. 10,g. 10
209601,5th,Political Science,Mathematics and Statistics,54,66,g. 02,g. 02
240675,6th,Economics and Finance,Social Sciences,62,60,g. 04,g. 04
779676,3rd,Social Sciences,Environmental Sciences,43,48,g. 00,g. 00
955659,5th,Mathematics and Statistics,Political Science,89,88,g. 10,g. 10
560139,6th,Biology,Social Sciences,80,79,g. 10,g. 12
399531,4th,Environmental Sciences,Economics and Finance,73,68,g. 07,g. 12
454329,5th,Social Sciences,Economics and Finance,32,47,g. 00,g. 00
743559,5th,Mathematics and Statistics,Political Science,92,95,g. 12,g. 12
618007,4th,Biology,Social Sciences,71,78,g. 07,g. 07
373402,6th,Biology,Environmental Sciences,73,81,g. 07,g. 07
147345,>6th,Biology,Social Sciences,77,77,g. 07,g. 07
543798,4th,Economics and Finance,Biology,69,65,g. 04,g. 04
216227,3rd,Biology,Mathematics and Statistics,78,72,g. 07,g. 07
846698,5th,Environmental Sciences,Political Science,79,75,g. 07,g. 07
657088,5th,Biology,Environmental Sciences,74,78,g. 07,g. 07
195794,6th,Political Science,Economics and Finance,47,55,g. 00,g. 00
809992,5th,Mathematics and Statistics,Economics and Finance,90,90,g. 12,g. 12
131982,6th,Biology,Economics and Finance,69,88,g. 04,g. 04
843674,3rd,Economics and Finance,Biology,62,58,g. 04,g. 12
787985,4th,Political Science,Mathematics and Statistics,53,55,g. 02,g. 02
617042,3rd,Political Science,Environmental Sciences,61,56,g. 04,g. 12
643275,4th,Social Sciences,Political Science,42,47,g. 00,g. 00
517485,4th,Mathematics and Statistics,Political Science,87,87,g. 10,g. 10
283669,4th,Political Science,Social Sciences,52,55,g. 02,g. 02
227181,6th,Economics and Finance,Mathematics and Statistics,67,69,g. 04,g. 04
961120,3rd,Mathematics and Statistics,Biology,89,98,g. 10,g. 10
367478,>6th,Environmental Sciences,Biology,75,75,g. 07,g. 07
